participant_id,model,sim_acc,ai_acc,hu_acc,ai_auc,hu_auc,epoch
79,vgg19,0.855,0.67,0.8,0.8080054274084124,0.855859375,<1
80,alexnet,0.785,0.47,0.785,0.8231633881975111,0.8226929343800918,<1
80,densenet161,0.75,0.685,0.785,0.8284092225698064,0.8226929343800918,<1
80,googlenet,0.805,0.575,0.785,0.7524296675191816,0.8226929343800918,<1
80,resnet152,0.78,0.64,0.785,0.7685546875,0.8226929343800918,<1
80,vgg19,0.805,0.64,0.785,0.8510199652777777,0.8226929343800918,<1
81,alexnet,0.87,0.48,0.87,0.7669270833333333,0.9026304155614501,<1
81,densenet161,0.895,0.73,0.87,0.8033992897006594,0.9026304155614501,<1
81,googlenet,0.875,0.575,0.87,0.7716624040920717,0.9026304155614501,<1
81,resnet152,0.885,0.63,0.87,0.8478120978120979,0.9026304155614501,<1
81,vgg19,0.875,0.61,0.87,0.8805170239596469,0.9026304155614501,<1
82,alexnet,0.9,0.455,0.905,0.7988708539167255,0.9322477464379179,<1
82,densenet161,0.91,0.725,0.905,0.842382445141066,0.9322477464379179,<1
82,googlenet,0.905,0.605,0.905,0.8041636154409457,0.9322477464379179,<1
82,resnet152,0.89,0.655,0.905,0.8256444296935502,0.9322477464379179,<1
82,vgg19,0.9,0.63,0.905,0.8436293436293437,0.9322477464379179,<1
83,alexnet,0.88,0.54,0.86,0.7626811594202899,0.8421926910299004,<1
83,densenet161,0.855,0.745,0.86,0.8277404921700223,0.8421926910299004,<1
83,googlenet,0.865,0.61,0.86,0.8104245481294662,0.8421926910299004,<1
83,resnet152,0.855,0.675,0.86,0.8372649572649572,0.8421926910299004,<1
83,vgg19,0.875,0.675,0.86,0.8722507122507123,0.8421926910299004,<1
84,alexnet,0.705,0.465,0.67,0.7712792684152346,0.8469583898688375,<1
84,densenet161,0.795,0.75,0.67,0.8146666666666667,0.8469583898688375,<1
84,googlenet,0.73,0.62,0.67,0.804223259762309,0.8469583898688375,<1
84,resnet152,0.735,0.64,0.67,0.8465711805555556,0.8469583898688375,<1
84,vgg19,0.75,0.655,0.67,0.8455581369620533,0.8469583898688375,<1
85,alexnet,0.8,0.51,0.78,0.7892156862745098,0.8735431235431236,<1
85,densenet161,0.84,0.735,0.78,0.8502117828263381,0.8735431235431236,<1
85,googlenet,0.835,0.685,0.78,0.7753446877534469,0.8735431235431236,<1
85,resnet152,0.805,0.64,0.78,0.818359375,0.8735431235431236,<1
85,vgg19,0.835,0.7,0.78,0.8757142857142857,0.8735431235431236,<1
86,alexnet,0.725,0.52,0.705,0.728866185897436,0.6742997956485154,<1
86,densenet161,0.73,0.67,0.705,0.8631840796019902,0.6742997956485154,<1
86,googlenet,0.705,0.6,0.705,0.7547916666666666,0.6742997956485154,<1
86,resnet152,0.765,0.64,0.705,0.8697916666666667,0.6742997956485154,<1
86,vgg19,0.74,0.635,0.705,0.8183583216481501,0.6742997956485154,<1
87,alexnet,0.795,0.535,0.77,0.7820319565872776,0.8577075098814229,<1
87,densenet161,0.83,0.725,0.77,0.7860815047021944,0.8577075098814229,<1
87,googlenet,0.825,0.625,0.77,0.7954133333333334,0.8577075098814229,<1
87,resnet152,0.795,0.64,0.77,0.8322482638888888,0.8577075098814229,<1
87,vgg19,0.795,0.665,0.77,0.8541128941757378,0.8577075098814229,<1
88,alexnet,0.835,0.515,0.815,0.7775998398558703,0.8638700049742993,<1
88,densenet161,0.885,0.76,0.815,0.8948739035087718,0.8638700049742993,<1
88,googlenet,0.84,0.62,0.815,0.808255517826825,0.8638700049742993,<1
88,resnet152,0.855,0.675,0.815,0.8606267806267807,0.8638700049742993,<1
88,vgg19,0.845,0.705,0.815,0.844572664983772,0.8638700049742993,<1
89,alexnet,0.86,0.555,0.88,0.7772041704625974,0.791903409090909,<1
89,densenet161,0.905,0.725,0.88,0.9001880877742946,0.791903409090909,<1
89,googlenet,0.865,0.62,0.88,0.8279923599320882,0.791903409090909,<1
89,resnet152,0.885,0.665,0.88,0.9141510492649535,0.791903409090909,<1
89,vgg19,0.88,0.7,0.88,0.8380952380952381,0.791903409090909,<1
90,alexnet,0.745,0.49,0.76,0.7919167667066827,0.854029605263158,<1
90,densenet161,0.805,0.69,0.76,0.8722533894343152,0.854029605263158,<1
90,googlenet,0.78,0.605,0.76,0.8171356836489173,0.854029605263158,<1
90,resnet152,0.745,0.6,0.76,0.8713541666666667,0.854029605263158,<1
90,vgg19,0.765,0.655,0.76,0.8777519637128002,0.854029605263158,<1
91,alexnet,0.805,0.53,0.76,0.7275190686471298,0.8774671052631579,<1
91,densenet161,0.79,0.67,0.76,0.8335594753505202,0.8774671052631579,<1
91,googlenet,0.785,0.535,0.76,0.7990151743543362,0.8774671052631579,<1
91,resnet152,0.795,0.575,0.76,0.8267007672634271,0.8774671052631579,<1
91,vgg19,0.815,0.605,0.76,0.8714300659064756,0.8774671052631579,<1
92,alexnet,0.82,0.58,0.805,0.7672413793103449,0.8912247173116739,<1
92,densenet161,0.85,0.745,0.805,0.9143308330043426,0.8912247173116739,<1
92,googlenet,0.825,0.65,0.805,0.8403296703296703,0.8912247173116739,<1
92,resnet152,0.815,0.675,0.805,0.8678062678062678,0.8912247173116739,<1
92,vgg19,0.82,0.675,0.805,0.8750997150997152,0.8912247173116739,<1
93,alexnet,0.79,0.515,0.8,0.8393554198778901,0.774609375,<1
93,densenet161,0.82,0.73,0.8,0.8635210553018773,0.774609375,<1
93,googlenet,0.805,0.645,0.8,0.7446227754121629,0.774609375,<1
93,resnet152,0.81,0.65,0.8,0.8187912087912088,0.774609375,<1
93,vgg19,0.79,0.69,0.8,0.8311126694717157,0.774609375,<1
94,alexnet,0.8542713567839196,0.48743718592964824,0.8140703517587939,0.7793612290276936,0.8728728728728729,<1
94,densenet161,0.8693467336683417,0.7286432160804021,0.8140703517587939,0.836653895274585,0.8728728728728729,<1
94,googlenet,0.8442211055276382,0.542713567839196,0.8140703517587939,0.8034188034188035,0.8728728728728729,<1
94,resnet152,0.8341708542713567,0.6130653266331658,0.8140703517587939,0.8601234830743028,0.8728728728728729,<1
94,vgg19,0.8442211055276382,0.6080402010050251,0.8140703517587939,0.827823691460055,0.8728728728728729,<1
95,alexnet,0.85,0.57,0.84,0.7216442268461852,0.9304315476190477,<1
95,densenet161,0.885,0.73,0.84,0.8461440892947742,0.9304315476190477,<1
95,googlenet,0.89,0.6,0.84,0.8329166666666666,0.9304315476190477,<1
95,resnet152,0.865,0.65,0.84,0.8301098901098901,0.9304315476190477,<1
95,vgg19,0.85,0.625,0.84,0.8882133333333333,0.9304315476190477,<1
96,alexnet,0.845,0.505,0.83,0.8376837683768377,0.8703047484053862,<1
96,densenet161,0.855,0.735,0.83,0.8730586574252341,0.8703047484053862,<1
96,googlenet,0.83,0.565,0.83,0.7800834096226223,0.8703047484053862,<1
96,resnet152,0.84,0.63,0.83,0.8325825825825827,0.8703047484053862,<1
96,vgg19,0.83,0.64,0.83,0.8322482638888888,0.8703047484053862,<1
97,alexnet,0.84,0.43,0.83,0.7253161974704202,0.8139617292700212,<1
97,densenet161,0.845,0.69,0.83,0.8402290790088827,0.8139617292700212,<1
97,googlenet,0.855,0.55,0.83,0.7848484848484849,0.8139617292700212,<1
97,resnet152,0.82,0.6,0.83,0.7703125,0.8139617292700212,<1
97,vgg19,0.835,0.595,0.83,0.830999066293184,0.8139617292700212,<1
98,alexnet,0.855,0.545,0.83,0.8041133178747858,0.8796066619418852,<1
98,densenet161,0.86,0.68,0.83,0.8403033088235294,0.8796066619418852,<1
98,googlenet,0.85,0.61,0.83,0.8299705758722151,0.8796066619418852,<1
98,resnet152,0.825,0.64,0.83,0.8004557291666666,0.8796066619418852,<1
98,vgg19,0.85,0.65,0.83,0.8654945054945056,0.8796066619418852,<1
99,alexnet,0.86,0.445,0.86,0.7315517764955968,0.688642026578073,<1
99,densenet161,0.835,0.65,0.86,0.8172527472527473,0.688642026578073,<1
99,googlenet,0.865,0.535,0.86,0.796804341272234,0.688642026578073,<1
99,resnet152,0.84,0.565,0.86,0.8148713253992472,0.688642026578073,<1
99,vgg19,0.84,0.615,0.86,0.7151303980572273,0.688642026578073,<1
100,alexnet,0.9,0.515,0.9,0.7458712841557401,0.8254166666666666,<1
100,densenet161,0.895,0.67,0.9,0.8498417005879693,0.8254166666666666,<1
100,googlenet,0.9,0.565,0.9,0.8026650391618351,0.8254166666666666,<1
100,resnet152,0.89,0.605,0.9,0.8262370540851552,0.8254166666666666,<1
100,vgg19,0.895,0.665,0.9,0.8139378296487487,0.8254166666666666,<1
102,alexnet,0.78,0.505,0.74,0.768076807680768,0.9031964656964657,<1
102,densenet161,0.795,0.7,0.74,0.857857142857143,0.9031964656964657,<1
102,googlenet,0.78,0.615,0.74,0.7759476296061663,0.9031964656964657,<1
102,resnet152,0.775,0.675,0.74,0.8511680911680913,0.9031964656964657,<1
102,vgg19,0.795,0.65,0.74,0.8831868131868131,0.9031964656964657,<1
103,alexnet,0.715,0.495,0.72,0.8177817781778177,0.7424355158730159,<1
103,densenet161,0.755,0.685,0.72,0.8639786814969297,0.7424355158730159,<1
103,googlenet,0.74,0.57,0.72,0.8355773153814771,0.7424355158730159,<1
103,resnet152,0.72,0.575,0.72,0.8472634271099743,0.7424355158730159,<1
103,vgg19,0.74,0.605,0.72,0.8557380479129616,0.7424355158730159,<1
105,alexnet,0.81,0.425,0.8,0.8113554987212276,0.917734375,<1
105,densenet161,0.88,0.745,0.8,0.8649822345045401,0.917734375,<1
105,googlenet,0.84,0.585,0.8,0.8293687570796003,0.917734375,<1
105,resnet152,0.815,0.635,0.8,0.8221335346780283,0.917734375,<1
105,vgg19,0.815,0.605,0.8,0.8523904174076787,0.917734375,<1
107,alexnet,0.72,0.43,0.7,0.7746838025295798,0.8441071428571428,<1
107,densenet161,0.765,0.67,0.7,0.81558118498417,0.8441071428571428,<1
107,googlenet,0.705,0.54,0.7,0.7989130434782609,0.8441071428571428,<1
107,resnet152,0.73,0.59,0.7,0.8040512608515915,0.8441071428571428,<1
107,vgg19,0.695,0.57,0.7,0.8312933496532028,0.8441071428571428,<1
108,alexnet,0.785,0.47,0.785,0.7808109193095143,0.7551473855725078,<1
108,densenet161,0.805,0.67,0.785,0.8290366350067842,0.7551473855725078,<1
108,googlenet,0.795,0.585,0.785,0.7897229945422717,0.7551473855725078,<1
108,resnet152,0.775,0.62,0.785,0.8098471986417657,0.7551473855725078,<1
108,vgg19,0.81,0.66,0.785,0.8510472370766489,0.7551473855725078,<1
109,alexnet,0.88,0.54,0.865,0.7681159420289856,0.8975594091201027,<1
109,densenet161,0.865,0.735,0.865,0.8471313053523296,0.8975594091201027,<1
109,googlenet,0.875,0.58,0.865,0.840004105090312,0.8975594091201027,<1
109,resnet152,0.875,0.665,0.865,0.8711704634721131,0.8975594091201027,<1
109,vgg19,0.89,0.665,0.865,0.8581528447985636,0.8975594091201027,<1
110,alexnet,0.73,0.5,0.705,0.8185000000000001,0.5353407861521818,<1
110,densenet161,0.79,0.72,0.705,0.8629712301587302,0.5353407861521818,<1
110,googlenet,0.735,0.625,0.705,0.78144,0.5353407861521818,<1
110,resnet152,0.765,0.65,0.705,0.8461538461538461,0.5353407861521818,<1
110,vgg19,0.775,0.63,0.705,0.8543543543543544,0.5353407861521818,<1
111,alexnet,0.655,0.5,0.54,0.7926,0.8150161030595813,<1
111,densenet161,0.725,0.735,0.54,0.830188679245283,0.8150161030595813,<1
111,googlenet,0.685,0.625,0.54,0.8033066666666666,0.8150161030595813,<1
111,resnet152,0.705,0.625,0.54,0.8497066666666667,0.8150161030595813,<1
111,vgg19,0.7,0.66,0.54,0.8676470588235293,0.8150161030595813,<1
112,alexnet,0.83,0.52,0.815,0.7845552884615384,0.8753937987066821,<1
112,densenet161,0.845,0.7,0.815,0.8282142857142858,0.8753937987066821,<1
112,googlenet,0.835,0.585,0.815,0.7953866749047472,0.8753937987066821,<1
112,resnet152,0.81,0.615,0.815,0.7586316122901489,0.8753937987066821,<1
112,vgg19,0.85,0.62,0.815,0.8542020373514433,0.8753937987066821,<1
115,alexnet,0.87,0.475,0.87,0.7996992481203007,0.8238284703801944,<1
115,densenet161,0.9,0.725,0.87,0.8482758620689655,0.8238284703801944,<1
115,googlenet,0.88,0.59,0.87,0.8082885489871848,0.8238284703801944,<1
115,resnet152,0.865,0.65,0.87,0.8442857142857143,0.8238284703801944,<1
115,vgg19,0.89,0.64,0.87,0.8625217013888888,0.8238284703801944,<1
116,alexnet,0.84,0.525,0.835,0.751077694235589,0.7933224460170567,<1
116,densenet161,0.885,0.73,0.835,0.876331811263318,0.7933224460170567,<1
116,googlenet,0.84,0.7,0.835,0.794404761904762,0.7933224460170567,<1
116,resnet152,0.84,0.695,0.835,0.8250972992098126,0.7933224460170567,<1
116,vgg19,0.855,0.715,0.835,0.8422279474911054,0.7933224460170567,<1
119,alexnet,0.865,0.525,0.87,0.7799498746867167,0.8622900088417329,<1
119,densenet161,0.895,0.725,0.87,0.8389968652037618,0.8622900088417329,<1
119,googlenet,0.88,0.565,0.87,0.8270776116366597,0.8622900088417329,<1
119,resnet152,0.87,0.585,0.87,0.8085676037483266,0.8622900088417329,<1
119,vgg19,0.86,0.625,0.87,0.87648,0.8622900088417329,<1
120,alexnet,0.705,0.495,0.715,0.764076407640764,0.4863206968470126,<1
120,densenet161,0.765,0.715,0.715,0.8704453441295548,0.4863206968470126,<1
120,googlenet,0.71,0.62,0.715,0.7866086587436334,0.4863206968470126,<1
120,resnet152,0.73,0.625,0.715,0.8030933333333333,0.4863206968470126,<1
120,vgg19,0.735,0.61,0.715,0.8460487599831862,0.4863206968470126,<1
121,alexnet,0.835,0.495,0.84,0.7823782378237826,0.8900669642857143,<1
121,densenet161,0.865,0.66,0.84,0.8265374331550803,0.8900669642857143,<1
121,googlenet,0.83,0.535,0.84,0.7707768063511204,0.8900669642857143,<1
121,resnet152,0.83,0.56,0.84,0.8120941558441559,0.8900669642857143,<1
121,vgg19,0.84,0.615,0.84,0.8182874036532574,0.8900669642857143,<1
122,alexnet,0.795,0.525,0.815,0.7606015037593985,0.8747305587796386,<1
122,densenet161,0.8,0.695,0.815,0.8401934190352636,0.8747305587796386,<1
122,googlenet,0.79,0.575,0.815,0.769923273657289,0.8747305587796386,<1
122,resnet152,0.825,0.6,0.815,0.8379166666666666,0.8747305587796386,<1
122,vgg19,0.81,0.635,0.815,0.8017473843166865,0.8747305587796386,<1
123,alexnet,0.785,0.47,0.775,0.7530108390204736,0.8197849462365592,<1
123,densenet161,0.83,0.71,0.775,0.8054881010199125,0.8197849462365592,<1
123,googlenet,0.795,0.545,0.775,0.8077427159995967,0.8197849462365592,<1
123,resnet152,0.8,0.525,0.775,0.8539348370927319,0.8197849462365592,<1
123,vgg19,0.84,0.625,0.775,0.7908266666666668,0.8197849462365592,<1
124,alexnet,0.7,0.485,0.715,0.7764988489640677,0.6639676113360323,<1
124,densenet161,0.765,0.705,0.715,0.848178867652362,0.6639676113360323,<1
124,googlenet,0.725,0.565,0.715,0.8181263350625573,0.6639676113360323,<1
124,resnet152,0.73,0.61,0.715,0.8727406473308111,0.6639676113360323,<1
124,vgg19,0.73,0.615,0.715,0.8385598141695704,0.6639676113360323,<1
126,alexnet,0.84,0.595,0.835,0.756717501815541,0.8061150426419889,<1
126,densenet161,0.845,0.73,0.835,0.8644089294774228,0.8061150426419889,<1
126,googlenet,0.835,0.61,0.835,0.7842580916351408,0.8061150426419889,<1
126,resnet152,0.85,0.69,0.835,0.8632538569424965,0.8061150426419889,<1
126,vgg19,0.845,0.715,0.835,0.8425960004907375,0.8061150426419889,<1
127,alexnet,0.875,0.445,0.88,0.7630326956169653,0.8976089015151515,<1
127,densenet161,0.89,0.71,0.88,0.8393637688198154,0.8976089015151515,<1
127,googlenet,0.9,0.61,0.88,0.8362757461118117,0.8976089015151515,<1
127,resnet152,0.89,0.63,0.88,0.8606821106821106,0.8976089015151515,<1
127,vgg19,0.88,0.665,0.88,0.8584895073504656,0.8976089015151515,<1
128,alexnet,0.795,0.475,0.775,0.8055137844611528,0.8529032258064516,<1
128,densenet161,0.81,0.735,0.775,0.8192786548581696,0.8529032258064516,<1
128,googlenet,0.805,0.58,0.775,0.777811986863711,0.8529032258064516,<1
128,resnet152,0.8,0.615,0.775,0.844894942455918,0.8529032258064516,<1
128,vgg19,0.835,0.64,0.775,0.8670789930555555,0.8529032258064516,<1
129,alexnet,0.855,0.56,0.86,0.7543628246753248,0.942171926910299,<1
129,densenet161,0.865,0.69,0.86,0.8319308087891538,0.942171926910299,<1
129,googlenet,0.845,0.62,0.86,0.8084677419354839,0.942171926910299,<1
129,resnet152,0.85,0.63,0.86,0.8674388674388673,0.942171926910299,<1
129,vgg19,0.865,0.615,0.86,0.8542920494140006,0.942171926910299,<1
130,alexnet,0.795,0.505,0.785,0.7708770877087708,0.830099244556362,<1
130,densenet161,0.795,0.655,0.785,0.8787476490762253,0.830099244556362,<1
130,googlenet,0.77,0.57,0.785,0.8001835985312118,0.830099244556362,<1
130,resnet152,0.785,0.645,0.785,0.8836117480074243,0.830099244556362,<1
130,vgg19,0.785,0.68,0.785,0.8158318014705882,0.830099244556362,<1
131,alexnet,0.825,0.53,0.805,0.7936571657968688,0.8358815097945533,<1
131,densenet161,0.855,0.735,0.805,0.8848671544089334,0.8358815097945533,<1
131,googlenet,0.805,0.65,0.805,0.8161538461538462,0.8358815097945533,<1
131,resnet152,0.845,0.69,0.805,0.8329827021972884,0.8358815097945533,<1
131,vgg19,0.83,0.73,0.805,0.8404363267376967,0.8358815097945533,<1
132,alexnet,0.76,0.485,0.73,0.7668902011810629,0.8234398782343988,<1
132,densenet161,0.81,0.725,0.73,0.8230721003134797,0.8234398782343988,<1
132,googlenet,0.77,0.585,0.73,0.8256616208423437,0.8234398782343988,<1
132,resnet152,0.78,0.615,0.73,0.8306409038116355,0.8234398782343988,<1
132,vgg19,0.78,0.63,0.73,0.8334405834405835,0.8234398782343988,<1
133,alexnet,0.83,0.505,0.805,0.7621762176217621,0.8757763975155279,<1
133,densenet161,0.855,0.685,0.805,0.8887730274591589,0.8757763975155279,<1
133,googlenet,0.825,0.56,0.805,0.7508116883116883,0.8757763975155279,<1
133,resnet152,0.85,0.63,0.805,0.8434148434148435,0.8757763975155279,<1
133,vgg19,0.83,0.63,0.805,0.8310810810810811,0.8757763975155279,<1
135,alexnet,0.805,0.485,0.805,0.73776398758883,0.8967988533205924,<1
135,densenet161,0.86,0.68,0.805,0.8432904411764707,0.8967988533205924,<1
135,googlenet,0.825,0.605,0.805,0.7872162360079507,0.8967988533205924,<1
135,resnet152,0.82,0.605,0.805,0.8377445339470657,0.8967988533205924,<1
135,vgg19,0.84,0.62,0.805,0.8685271646859083,0.8967988533205924,<1
136,alexnet,0.605,0.45,0.58,0.7837373737373738,0.48034688013136284,<1
136,densenet161,0.71,0.66,0.58,0.892825311942959,0.48034688013136284,<1
136,googlenet,0.63,0.5,0.58,0.8200999999999999,0.48034688013136284,<1
136,resnet152,0.63,0.6,0.58,0.8328125000000001,0.48034688013136284,<1
136,vgg19,0.67,0.64,0.58,0.8577473958333333,0.48034688013136284,<1
137,alexnet,0.775,0.505,0.775,0.7456745674567457,0.8422222222222222,<1
137,densenet161,0.825,0.705,0.775,0.8353167448010578,0.8422222222222222,<1
137,googlenet,0.805,0.63,0.775,0.7777777777777778,0.8422222222222222,<1
137,resnet152,0.785,0.61,0.775,0.8618116855821775,0.8422222222222222,<1
137,vgg19,0.805,0.615,0.775,0.852074754513779,0.8422222222222222,<1
139,alexnet,0.81,0.485,0.8,0.8488639775798219,0.88140625,<1
139,densenet161,0.825,0.7,0.8,0.839404761904762,0.88140625,<1
139,googlenet,0.81,0.57,0.8,0.8095675234598122,0.88140625,<1
139,resnet152,0.82,0.57,0.8,0.8424112607099143,0.88140625,<1
139,vgg19,0.805,0.63,0.8,0.836014586014586,0.88140625,<1
140,alexnet,0.815,0.46,0.825,0.7895531400966184,0.8040692640692642,<1
140,densenet161,0.835,0.73,0.825,0.8467782851344496,0.8040692640692642,<1
140,googlenet,0.81,0.62,0.825,0.7815152801358235,0.8040692640692642,<1
140,resnet152,0.825,0.63,0.825,0.8462033462033463,0.8040692640692642,<1
140,vgg19,0.855,0.67,0.825,0.8471279963817278,0.8040692640692642,<1
141,alexnet,0.74,0.535,0.725,0.6949050346698824,0.6179310344827587,<1
141,densenet161,0.76,0.705,0.725,0.8236566895059502,0.6179310344827587,<1
141,googlenet,0.725,0.545,0.725,0.776187115636657,0.6179310344827587,<1
141,resnet152,0.77,0.6,0.725,0.8677083333333334,0.6179310344827587,<1
141,vgg19,0.745,0.64,0.725,0.8249782986111109,0.6179310344827587,<1
142,alexnet,0.815,0.525,0.805,0.8218546365914786,0.8561872909698998,<1
142,densenet161,0.84,0.7,0.805,0.8508333333333333,0.8561872909698998,<1
142,googlenet,0.83,0.565,0.805,0.8929915573186857,0.8561872909698998,<1
142,resnet152,0.815,0.65,0.805,0.8624175824175824,0.8561872909698998,<1
142,vgg19,0.82,0.71,0.805,0.8678970373967946,0.8561872909698998,<1
143,alexnet,0.795,0.44,0.79,0.8030641233766233,0.911769138034961,<1
143,densenet161,0.83,0.67,0.79,0.8586612392582541,0.911769138034961,<1
143,googlenet,0.805,0.555,0.79,0.7920842190505112,0.911769138034961,<1
143,resnet152,0.78,0.555,0.79,0.8463407227452171,0.911769138034961,<1
143,vgg19,0.78,0.62,0.79,0.7848047538200339,0.911769138034961,<1
144,alexnet,0.88,0.545,0.88,0.7648956548039119,0.8804450757575757,<1
144,densenet161,0.87,0.715,0.88,0.8516746411483253,0.8804450757575757,<1
144,googlenet,0.895,0.63,0.88,0.8393393393393394,0.8804450757575757,<1
144,resnet152,0.89,0.66,0.88,0.8739973262032086,0.8804450757575757,<1
144,vgg19,0.885,0.715,0.88,0.8357256778309412,0.8804450757575757,<1
145,alexnet,0.675,0.58,0.57,0.7866379310344827,0.664014687882497,<1
145,densenet161,0.73,0.705,0.57,0.8687342228633248,0.664014687882497,<1
145,googlenet,0.69,0.635,0.57,0.8305468665731853,0.664014687882497,<1
145,resnet152,0.69,0.655,0.57,0.8383670760039826,0.664014687882497,<1
145,vgg19,0.695,0.665,0.57,0.8590506116036358,0.664014687882497,<1
146,alexnet,0.825,0.48,0.84,0.7529046474358975,0.8609561011904762,<1
146,densenet161,0.85,0.685,0.84,0.8308423125941374,0.8609561011904762,<1
146,googlenet,0.84,0.55,0.84,0.7818181818181817,0.8609561011904762,<1
146,resnet152,0.82,0.625,0.84,0.7861333333333334,0.8609561011904762,<1
146,vgg19,0.84,0.605,0.84,0.7997698504027617,0.8609561011904762,<1
147,alexnet,0.85,0.555,0.87,0.7609069743901204,0.8879310344827587,<1
147,densenet161,0.885,0.755,0.87,0.826327882146236,0.8879310344827587,<1
147,googlenet,0.86,0.665,0.87,0.7365054427112556,0.8879310344827587,<1
147,resnet152,0.87,0.61,0.87,0.8510928961748634,0.8879310344827587,<1
147,vgg19,0.875,0.69,0.87,0.8667601683029452,0.8879310344827587,<1
148,alexnet,0.875,0.46,0.875,0.7524154589371981,0.8655999999999999,<1
148,densenet161,0.875,0.665,0.875,0.781618224666143,0.8655999999999999,<1
148,googlenet,0.87,0.575,0.875,0.748235294117647,0.8655999999999999,<1
148,resnet152,0.87,0.56,0.875,0.8511566558441559,0.8655999999999999,<1
148,vgg19,0.86,0.625,0.875,0.8322133333333334,0.8655999999999999,<1
149,alexnet,0.82,0.51,0.825,0.7683073229291717,0.9337662337662337,<1
